2011-07-01 00:00:00.000,008,008,7.75940000000003
2011-07-01 00:00:00.000,003,001,-16.2528
2011-07-01 00:00:00.000,006,001,6.4015
2011-07-01 00:00:00.000,005,001,223.1004
2011-07-01 00:00:00.000,011,001,621.1108
2011-07-01 00:00:00.000,011,008,5.40950000000001
2011-07-01 00:00:00.000,011,003,8.01830000000001
2011-07-01 00:00:00.000,012,003,390.9969
2011-07-01 00:00:00.000,018,003,0
2011-07-01 00:00:00.000,019,001,2399.8495
2011-07-01 00:00:00.000,019,004,70.2706
2011-07-01 00:00:00.000,019,007,75.7639
2011-07-01 00:00:00.000,016,001,69.8787
2011-07-01 00:00:00.000,009,001,701.6768
2011-07-01 00:00:00.000,004,011,48.6927000000001
2011-07-01 00:00:00.000,004,001,2528.0603
2011-07-01 00:00:00.000,004,004,46.9873
2011-07-01 00:00:00.000,004,007,382.4947
2011-07-01 00:00:00.000,019,011,15.3788
2011-07-01 00:00:00.000,018,001,6.39610000000002
2011-08-01 00:00:00.000,002,001,9735.4576
2011-08-01 00:00:00.000,010,001,6765.4768
2011-08-01 00:00:00.000,010,008,241.6235
2011-08-01 00:00:00.000,010,003,18.5453
2011-08-01 00:00:00.000,010,012,25.5224
2011-08-01 00:00:00.000,007,003,0
2011-08-01 00:00:00.000,017,001,221.508
2011-08-01 00:00:00.000,013,001,3.52249999999998
2011-08-01 00:00:00.000,013,008,0.9954
2011-08-01 00:00:00.000,013,003,0.956799999999999
2011-08-01 00:00:00.000,008,003,300.0353
2011-08-01 00:00:00.000,012,001,391.306799999999
2011-08-01 00:00:00.000,017,003,8.328
2011-08-01 00:00:00.000,008,001,-712.881000000001
2011-08-01 00:00:00.000,008,008,0
2011-08-01 00:00:00.000,003,001,115.4073
2011-08-01 00:00:00.000,006,001,-20.9695
2011-08-01 00:00:00.000,005,001,67.1422
2011-08-01 00:00:00.000,011,001,-103.7008
2011-08-01 00:00:00.000,011,008,0
2011-08-01 00:00:00.000,011,003,80.9477
2011-08-01 00:00:00.000,012,003,356.455
2011-08-01 00:00:00.000,018,003,3.0503
2011-08-01 00:00:00.000,019,001,1178.5796
2011-08-01 00:00:00.000,019,004,75.3552999999999
2011-08-01 00:00:00.000,019,007,75.3499
2011-08-01 00:00:00.000,016,001,196.5555
2011-08-01 00:00:00.000,009,001,633.9299
2011-08-01 00:00:00.000,004,011,673.7689
2011-08-01 00:00:00.000,004,001,1172.9698
2011-08-01 00:00:00.000,004,004,40.5928
2011-08-01 00:00:00.000,004,007,403.2705
2011-08-01 00:00:00.000,019,011,147.0417
2011-08-01 00:00:00.000,018,001,18.3361
2011-09-01 00:00:00.000,002,001,8299.8164
2011-09-01 00:00:00.000,010,001,6926.43
2011-09-01 00:00:00.000,010,008,239.4508
2011-09-01 00:00:00.000,010,003,51.9931
2011-09-01 00:00:00.000,010,012,24.9371
2011-09-01 00:00:00.000,007,003,0
2011-09-01 00:00:00.000,013,003,0.5342
2011-09-01 00:00:00.000,008,001,3680.5559
2011-09-01 00:00:00.000,008,008,317.3998
2011-09-01 00:00:00.000,003,001,55.497
2011-09-01 00:00:00.000,017,001,434.895
2011-09-01 00:00:00.000,013,001,132.779
2011-09-01 00:00:00.000,013,008,0
2011-09-01 00:00:00.000,011,008,36.9542
2011-09-01 00:00:00.000,011,003,22.8411
2011-09-01 00:00:00.000,012,003,370.3111
2011-09-01 00:00:00.000,008,003,149.4417
2011-09-01 00:00:00.000,012,001,858.7222
2011-09-01 00:00:00.000,017,003,38.9711
2011-09-01 00:00:00.000,019,007,48.6464999999999
2011-09-01 00:00:00.000,016,001,198.5971
2011-09-01 00:00:00.000,009,001,887.606000000001
2011-09-01 00:00:00.000,006,001,17.6467
2011-09-01 00:00:00.000,005,001,97.7440999999999
2011-09-01 00:00:00.000,011,001,428.8711
2011-09-01 00:00:00.000,019,002,24.2042
2011-09-01 00:00:00.000,019,014,0.3606
2011-09-01 00:00:00.000,018,001,4.80459999999999
2011-09-01 00:00:00.000,018,003,0
2011-09-01 00:00:00.000,019,001,4944.4875
2011-09-01 00:00:00.000,019,004,90.7046
2011-09-01 00:00:00.000,004,011,266.5911
2011-09-01 00:00:00.000,004,002,13.7428
2011-09-01 00:00:00.000,004,001,1317.2483
2011-09-01 00:00:00.000,004,004,50.0984
2011-09-01 00:00:00.000,004,007,309.1322
2011-09-01 00:00:00.000,019,011,35.7611
2011-10-01 00:00:00.000,002,001,6830.04700000001
2011-10-01 00:00:00.000,010,001,9195.2479
2011-10-01 00:00:00.000,010,008,233.8423
2011-10-01 00:00:00.000,010,003,28.7284
2011-10-01 00:00:00.000,010,012,77.7768
2011-10-01 00:00:00.000,007,003,0
2011-10-01 00:00:00.000,013,008,0
2011-10-01 00:00:00.000,013,003,0.569699999999999
2011-10-01 00:00:00.000,017,003,12.4571
2011-10-01 00:00:00.000,008,001,2828.7034
2011-10-01 00:00:00.000,008,008,138.2712
2011-10-01 00:00:00.000,003,001,32.5423
2011-10-01 00:00:00.000,017,001,272.1632
2011-10-01 00:00:00.000,013,001,7.67130000000003
2011-10-01 00:00:00.000,011,008,0.311200000000014
2011-10-01 00:00:00.000,011,003,35.6059
2011-10-01 00:00:00.000,012,008,111.7527
2011-10-01 00:00:00.000,012,003,371.2145
2011-10-01 00:00:00.000,008,003,179.7593
2011-10-01 00:00:00.000,012,001,74.0056999999997
2011-10-01 00:00:00.000,019,007,110.5573
2011-10-01 00:00:00.000,016,001,175.4075
2011-10-01 00:00:00.000,009,001,2457.7574
2011-10-01 00:00:00.000,006,001,-31.3959
2011-10-01 00:00:00.000,005,001,84.2099000000001
2011-10-01 00:00:00.000,011,001,428.7367
2011-10-01 00:00:00.000,019,002,-0.9008
2011-10-01 00:00:00.000,019,014,5.9237
2011-10-01 00:00:00.000,018,001,24.817
2011-10-01 00:00:00.000,018,003,1.232
2011-10-01 00:00:00.000,019,001,3441.5535
2011-10-01 00:00:00.000,019,004,88.808
2011-10-01 00:00:00.000,004,011,47.9495999999999
2011-10-01 00:00:00.000,004,002,22.5127
2011-10-01 00:00:00.000,004,001,1070.5441
2011-10-01 00:00:00.000,004,004,51.6009
2011-10-01 00:00:00.000,004,007,444.5267
2011-10-01 00:00:00.000,019,011,16.2734
